plate,plate_glycerol,row,col,cross_letter,cross,genotype,strain_num,passage,contamination
IMG_075_crop.JPG,IMG_103_crop.JPG,10,20,E,M2,M,86,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,11,20,F,H2,H,86,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,12,20,E,M2,M,87,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,13,20,F,H2,H,87,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,14,20,E,M2,M,88,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,15,20,F,H2,H,88,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,0,21,G,VL0,VL,81,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,1,21,I,VL2,VL,33,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,2,21,G,VL0,VL,82,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,3,21,I,VL2,VL,34,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,4,21,G,VL0,VL,83,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,5,21,I,VL2,VL,35,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,6,21,G,VL0,VL,84,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,7,21,I,VL2,VL,36,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,8,21,G,VL0,VL,85,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,9,21,I,VL2,VL,37,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,10,21,G,VL0,VL,86,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,11,21,I,VL2,VL,38,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,12,21,G,VL0,VL,87,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,13,21,I,VL2,VL,39,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,14,21,G,VL0,VL,88,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,15,21,I,VL2,VL,40,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,0,22,E,M2,M,89,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,1,22,F,H2,H,89,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,2,22,E,M2,M,90,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,3,22,F,H2,H,90,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,4,22,E,M2,M,91,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,5,22,F,H2,H,91,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,6,22,E,M2,M,92,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,7,22,F,H2,H,92,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,8,22,E,M2,M,93,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,9,22,F,H2,H,93,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,10,22,E,M2,M,94,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,11,22,F,H2,H,94,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,12,22,E,M2,M,95,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,13,22,F,H2,H,95,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,14,22,E,M2,M,96,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,15,22,F,H2,H,96,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,0,23,G,VL0,VL,89,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,1,23,I,VL2,VL,41,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,2,23,G,VL0,VL,90,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,3,23,I,VL2,VL,42,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,4,23,G,VL0,VL,91,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,5,23,I,VL2,VL,43,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,6,23,G,VL0,VL,92,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,7,23,I,VL2,VL,44,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,8,23,G,VL0,VL,93,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,9,23,I,VL2,VL,45,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,10,23,G,VL0,VL,94,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,11,23,I,VL2,VL,46,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,12,23,G,VL0,VL,95,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,13,23,I,VL2,VL,47,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,14,23,G,VL0,VL,96,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,15,23,I,VL2,VL,48,1,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,0,E,M2,M,1,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,0,F,H2,H,1,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,0,E,M2,M,2,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,0,F,H2,H,2,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,0,E,M2,M,3,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,0,F,H2,H,3,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,0,E,M2,M,4,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,0,F,H2,H,4,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,0,E,M2,M,5,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,0,F,H2,H,5,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,0,E,M2,M,6,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,0,F,H2,H,6,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,0,E,M2,M,7,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,0,F,H2,H,7,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,0,E,M2,M,8,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,0,F,H2,H,8,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,1,G,VL0,VL,1,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,1,H,VL1,VL,1,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,1,G,VL0,VL,2,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,1,H,VL1,VL,2,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,1,G,VL0,VL,3,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,1,H,VL1,VL,3,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,1,G,VL0,VL,4,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,1,H,VL1,VL,4,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,1,G,VL0,VL,5,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,1,H,VL1,VL,5,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,1,G,VL0,VL,6,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,1,H,VL1,VL,6,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,1,G,VL0,VL,7,16,0
IMG_076_crop.JPG,IMG_104_crop.JPG,13,1,H,VL1,VL,7,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,1,G,VL0,VL,8,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,1,H,VL1,VL,8,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,2,E,M2,M,9,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,2,F,H2,H,9,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,2,E,M2,M,10,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,2,F,H2,H,10,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,2,E,M2,M,11,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,2,F,H2,H,11,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,2,E,M2,M,12,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,2,F,H2,H,12,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,2,E,M2,M,13,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,2,F,H2,H,13,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,2,E,M2,M,14,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,2,F,H2,H,14,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,2,E,M2,M,15,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,2,F,H2,H,15,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,2,E,M2,M,16,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,2,F,H2,H,16,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,3,G,VL0,VL,9,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,3,H,VL1,VL,9,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,3,G,VL0,VL,10,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,3,H,VL1,VL,10,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,3,G,VL0,VL,11,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,3,H,VL1,VL,11,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,3,G,VL0,VL,12,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,3,H,VL1,VL,12,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,3,G,VL0,VL,13,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,3,H,VL1,VL,13,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,3,G,VL0,VL,14,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,3,H,VL1,VL,14,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,3,G,VL0,VL,15,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,3,H,VL1,VL,15,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,3,G,VL0,VL,16,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,3,H,VL1,VL,16,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,4,E,M2,M,17,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,4,F,H2,H,17,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,4,E,M2,M,18,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,4,F,H2,H,18,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,4,E,M2,M,19,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,4,F,H2,H,19,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,4,E,M2,M,20,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,4,F,H2,H,20,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,4,E,M2,M,21,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,4,F,H2,H,21,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,4,E,M2,M,22,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,4,F,H2,H,22,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,4,E,M2,M,23,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,4,F,H2,H,23,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,4,E,M2,M,24,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,4,F,H2,H,24,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,5,G,VL0,VL,17,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,5,H,VL1,VL,17,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,5,G,VL0,VL,18,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,5,H,VL1,VL,18,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,5,G,VL0,VL,19,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,5,H,VL1,VL,19,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,5,G,VL0,VL,20,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,5,H,VL1,VL,20,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,5,G,VL0,VL,21,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,5,H,VL1,VL,21,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,5,G,VL0,VL,22,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,5,H,VL1,VL,22,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,5,G,VL0,VL,23,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,5,H,VL1,VL,23,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,5,G,VL0,VL,24,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,5,H,VL1,VL,24,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,6,E,M2,M,25,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,6,F,H2,H,25,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,6,E,M2,M,26,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,6,F,H2,H,26,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,6,E,M2,M,27,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,6,F,H2,H,27,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,6,E,M2,M,28,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,6,F,H2,H,28,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,6,E,M2,M,29,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,6,F,H2,H,29,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,6,E,M2,M,30,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,6,F,H2,H,30,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,6,E,M2,M,31,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,6,F,H2,H,31,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,6,E,M2,M,32,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,6,F,H2,H,32,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,7,G,VL0,VL,25,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,7,H,VL1,VL,25,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,7,G,VL0,VL,26,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,7,H,VL1,VL,26,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,7,G,VL0,VL,27,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,7,H,VL1,VL,27,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,7,G,VL0,VL,28,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,7,H,VL1,VL,28,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,7,G,VL0,VL,29,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,7,H,VL1,VL,29,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,7,G,VL0,VL,30,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,7,H,VL1,VL,30,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,7,G,VL0,VL,31,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,7,H,VL1,VL,31,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,7,G,VL0,VL,32,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,7,H,VL1,VL,32,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,8,E,M2,M,33,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,8,F,H2,H,33,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,8,E,M2,M,34,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,8,F,H2,H,34,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,8,E,M2,M,35,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,8,F,H2,H,35,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,8,E,M2,M,36,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,8,F,H2,H,36,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,8,E,M2,M,37,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,8,F,H2,H,37,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,8,E,M2,M,38,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,8,F,H2,H,38,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,8,E,M2,M,39,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,8,F,H2,H,39,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,8,E,M2,M,40,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,8,F,H2,H,40,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,9,G,VL0,VL,33,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,9,H,VL1,VL,33,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,9,G,VL0,VL,34,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,9,H,VL1,VL,34,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,9,G,VL0,VL,35,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,9,H,VL1,VL,35,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,9,G,VL0,VL,36,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,9,H,VL1,VL,36,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,9,G,VL0,VL,37,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,9,H,VL1,VL,37,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,9,G,VL0,VL,38,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,9,H,VL1,VL,38,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,9,G,VL0,VL,39,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,9,H,VL1,VL,39,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,9,G,VL0,VL,40,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,9,H,VL1,VL,40,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,10,E,M2,M,41,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,10,F,H2,H,41,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,10,E,M2,M,42,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,10,F,H2,H,42,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,10,E,M2,M,43,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,10,F,H2,H,43,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,10,E,M2,M,44,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,10,F,H2,H,44,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,10,E,M2,M,45,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,10,F,H2,H,45,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,10,E,M2,M,46,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,10,F,H2,H,46,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,10,E,M2,M,47,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,10,F,H2,H,47,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,10,E,M2,M,48,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,10,F,H2,H,48,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,11,G,VL0,VL,41,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,11,H,VL1,VL,41,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,11,G,VL0,VL,42,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,11,H,VL1,VL,42,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,11,G,VL0,VL,43,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,11,H,VL1,VL,43,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,11,G,VL0,VL,44,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,11,H,VL1,VL,44,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,11,G,VL0,VL,45,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,11,H,VL1,VL,45,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,11,G,VL0,VL,46,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,11,H,VL1,VL,46,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,11,G,VL0,VL,47,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,11,H,VL1,VL,47,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,11,G,VL0,VL,48,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,11,H,VL1,VL,48,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,12,E,M2,M,49,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,12,F,H2,H,49,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,12,E,M2,M,50,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,12,F,H2,H,50,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,12,E,M2,M,51,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,12,F,H2,H,51,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,12,E,M2,M,52,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,12,F,H2,H,52,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,12,E,M2,M,53,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,12,F,H2,H,53,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,12,E,M2,M,54,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,12,F,H2,H,54,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,12,E,M2,M,55,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,12,F,H2,H,55,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,12,E,M2,M,56,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,12,F,H2,H,56,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,13,G,VL0,VL,49,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,13,I,VL2,VL,1,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,13,G,VL0,VL,50,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,13,I,VL2,VL,2,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,13,G,VL0,VL,51,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,13,I,VL2,VL,3,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,13,G,VL0,VL,52,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,13,I,VL2,VL,4,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,13,G,VL0,VL,53,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,13,I,VL2,VL,5,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,13,G,VL0,VL,54,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,13,I,VL2,VL,6,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,13,G,VL0,VL,55,16,0
IMG_076_crop.JPG,IMG_104_crop.JPG,13,13,I,VL2,VL,7,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,13,G,VL0,VL,56,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,13,I,VL2,VL,8,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,14,E,M2,M,57,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,14,F,H2,H,57,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,14,E,M2,M,58,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,14,F,H2,H,58,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,14,E,M2,M,59,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,14,F,H2,H,59,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,14,E,M2,M,60,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,14,F,H2,H,60,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,14,E,M2,M,61,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,14,F,H2,H,61,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,10,14,E,M2,M,62,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,14,F,H2,H,62,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,14,E,M2,M,63,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,14,F,H2,H,63,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,14,E,M2,M,64,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,14,F,H2,H,64,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,15,G,VL0,VL,57,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,15,I,VL2,VL,9,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,15,G,VL0,VL,58,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,15,I,VL2,VL,10,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,15,G,VL0,VL,59,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,15,I,VL2,VL,11,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,15,G,VL0,VL,60,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,7,15,I,VL2,VL,12,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,8,15,G,VL0,VL,61,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,9,15,I,VL2,VL,13,16,0
IMG_076_crop.JPG,IMG_104_crop.JPG,10,15,G,VL0,VL,62,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,11,15,I,VL2,VL,14,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,12,15,G,VL0,VL,63,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,13,15,I,VL2,VL,15,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,14,15,G,VL0,VL,64,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,15,15,I,VL2,VL,16,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,0,16,E,M2,M,65,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,1,16,F,H2,H,65,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,2,16,E,M2,M,66,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,3,16,F,H2,H,66,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,4,16,E,M2,M,67,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,5,16,F,H2,H,67,16,1
IMG_076_crop.JPG,IMG_104_crop.JPG,6,16,E,M2,M,68,16,1
